meter_id,building_name,reading_date,raw_reading,normalized_kwh,usage_kwh
D.0017__FL01__ร้านค้า_1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),2026-03-13,8640.0,8640.0,91.0
D.0017__FL01__ร้านค้า_1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),2026-03-20,8725.0,8725.0,85.0
D.0017__FL01__ร้านค้า_1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),2026-03-27,8814.0,8814.0,89.0
D.0017__FL01__ร้านค้า_1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),2026-04-03,8900.0,8900.0,86.0
D.0017__FL01__ร้านค้า_1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),2026-04-10,,8900.0,0
D.0017__FL01__ร้านค้า_1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),2026-04-17,,8900.0,0
D.0017__FL01__ร้านค้า_1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),2026-04-24,9069.0,9069.0,169.0
D.0017__FL01__ร้านค้า_1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),2026-05-01,9180.0,9180.0,111.0
D.0017__FL01__ร้านค้า_1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),2026-05-08,9237.0,9237.0,57.0
D.0017__FL01__ร้านค้า_1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),2026-05-15,9319.0,9319.0,82.0
D.0017__FL01__ร้านค้า_1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),2026-05-22,9418.0,9418.0,99.0
D.0017__FL01__ร้านค้า_2,ต.0017 ร้านอาหาร 2 (ก๋วยเตี๋ยวสะบัดเส้น),2026-01-02,4431.0,4431.0,0
D.0017__FL01__ร้านค้า_2,ต.0017 ร้านอาหาร 2 (ก๋วยเตี๋ยวสะบัดเส้น),2026-01-09,4485.0,4485.0,54.0
D.0017__FL01__ร้านค้า_2,ต.0017 ร้านอาหาร 2 (ก๋วยเตี๋ยวสะบัดเส้น),2026-01-16,4518.0,4518.0,33.0
D.0017__FL01__ร้านค้า_2,ต.0017 ร้านอาหาร 2 (ก๋วยเตี๋ยวสะบัดเส้น),2026-01-23,4557.0,4557.0,39.0
D.0017__FL01__ร้านค้า_2,ต.0017 ร้านอาหาร 2 (ก๋วยเตี๋ยวสะบัดเส้น),2026-01-30,4596.0,4596.0,39.0
D.0017__FL01__ร้านค้า_2,ต.0017 ร้านอาหาร 2 (ก๋วยเตี๋ยวสะบัดเส้น),2026-02-06,4637.0,4637.0,41.0
D.0017__FL01__ร้านค้า_2,ต.0017 ร้านอาหาร 2 (ก๋วยเตี๋ยวสะบัดเส้น),2026-02-13,4679.0,4679.0,42.0
D.0017__FL01__ร้านค้า_2,ต.0017 ร้านอาหาร 2 (ก๋วยเตี๋ยวสะบัดเส้น),2026-02-20,4714.0,4714.0,35.0
D.0017__FL01__ร้านค้า_2,ต.0017 ร้านอาหาร 2 (ก๋วยเตี๋ยวสะบัดเส้น),2026-02-27,4755.0,4755.0,41.0
D.0017__FL01__ร้านค้า_2,ต.0017 ร้านอาหาร 2 (ก๋วยเตี๋ยวสะบัดเส้น),2026-03-06,4786.0,4786.0,31.0
D.0017__FL01__ร้านค้า_2,ต.0017 ร้านอาหาร 2 (ก๋วยเตี๋ยวสะบัดเส้น),2026-03-13,4829.0,4829.0,43.0
D.0017__FL01__ร้านค้า_2,ต.0017 ร้านอาหาร 2 (ก๋วยเตี๋ยวสะบัดเส้น),2026-03-20,4871.0,4871.0,42.0
D.0017__FL01__ร้านค้า_2,ต.0017 ร้านอาหาร 2 (ก๋วยเตี๋ยวสะบัดเส้น),2026-03-27,4913.0,4913.0,42.0
D.0017__FL01__ร้านค้า_2,ต.0017 ร้านอาหาร 2 (ก๋วยเตี๋ยวสะบัดเส้น),2026-04-03,4955.0,4955.0,42.0
D.0017__FL01__ร้านค้า_2,ต.0017 ร้านอาหาร 2 (ก๋วยเตี๋ยวสะบัดเส้น),2026-04-10,4990.0,4990.0,35.0
D.0017__FL01__ร้านค้า_2,ต.0017 ร้านอาหาร 2 (ก๋วยเตี๋ยวสะบัดเส้น),2026-04-17,5014.0,5014.0,24.0
D.0017__FL01__ร้านค้า_2,ต.0017 ร้านอาหาร 2 (ก๋วยเตี๋ยวสะบัดเส้น),2026-04-24,5064.0,5064.0,50.0
D.0017__FL01__ร้านค้า_2,ต.0017 ร้านอาหาร 2 (ก๋วยเตี๋ยวสะบัดเส้น),2026-05-01,5116.0,5116.0,52.0
D.0017__FL01__ร้านค้า_2,ต.0017 ร้านอาหาร 2 (ก๋วยเตี๋ยวสะบัดเส้น),2026-05-08,5142.0,5142.0,26.0
D.0017__FL01__ร้านค้า_2,ต.0017 ร้านอาหาร 2 (ก๋วยเตี๋ยวสะบัดเส้น),2026-05-15,5182.0,5182.0,40.0
D.0017__FL01__ร้านค้า_2,ต.0017 ร้านอาหาร 2 (ก๋วยเตี๋ยวสะบัดเส้น),2026-05-22,5225.0,5225.0,43.0
D.0017__FL01__ร้านค้า_3,ต.0017 ร้านอาหาร 3 (ร้านอาหารไม่ปิด),2026-01-02,,0,0
D.0017__FL01__ร้านค้า_3,ต.0017 ร้านอาหาร 3 (ร้านอาหารไม่ปิด),2026-01-09,,0,0
D.0017__FL01__ร้านค้า_3,ต.0017 ร้านอาหาร 3 (ร้านอาหารไม่ปิด),2026-01-16,,0,0
D.0017__FL01__ร้านค้า_3,ต.0017 ร้านอาหาร 3 (ร้านอาหารไม่ปิด),2026-01-23,,0,0
D.0017__FL01__ร้านค้า_3,ต.0017 ร้านอาหาร 3 (ร้านอาหารไม่ปิด),2026-01-30,,0,0
D.0017__FL01__ร้านค้า_3,ต.0017 ร้านอาหาร 3 (ร้านอาหารไม่ปิด),2026-02-06,,0,0
D.0017__FL01__ร้านค้า_3,ต.0017 ร้านอาหาร 3 (ร้านอาหารไม่ปิด),2026-02-13,,0,0
D.0017__FL01__ร้านค้า_3,ต.0017 ร้านอาหาร 3 (ร้านอาหารไม่ปิด),2026-02-20,,0,0
D.0017__FL01__ร้านค้า_3,ต.0017 ร้านอาหาร 3 (ร้านอาหารไม่ปิด),2026-02-27,,0,0
D.0017__FL01__ร้านค้า_3,ต.0017 ร้านอาหาร 3 (ร้านอาหารไม่ปิด),2026-03-06,,0,0
D.0017__FL01__ร้านค้า_3,ต.0017 ร้านอาหาร 3 (ร้านอาหารไม่ปิด),2026-03-13,,0,0
D.0017__FL01__ร้านค้า_3,ต.0017 ร้านอาหาร 3 (ร้านอาหารไม่ปิด),2026-03-20,,0,0
D.0017__FL01__ร้านค้า_3,ต.0017 ร้านอาหาร 3 (ร้านอาหารไม่ปิด),2026-03-27,,0,0
D.0017__FL01__ร้านค้า_3,ต.0017 ร้านอาหาร 3 (ร้านอาหารไม่ปิด),2026-04-03,,0,0
D.0017__FL01__ร้านค้า_3,ต.0017 ร้านอาหาร 3 (ร้านอาหารไม่ปิด),2026-04-10,,0,0
D.0017__FL01__ร้านค้า_3,ต.0017 ร้านอาหาร 3 (ร้านอาหารไม่ปิด),2026-04-17,,0,0
D.0017__FL01__ร้านค้า_3,ต.0017 ร้านอาหาร 3 (ร้านอาหารไม่ปิด),2026-04-24,,0,0
D.0017__FL01__ร้านค้า_3,ต.0017 ร้านอาหาร 3 (ร้านอาหารไม่ปิด),2026-05-01,,0,0
D.0017__FL01__ร้านค้า_3,ต.0017 ร้านอาหาร 3 (ร้านอาหารไม่ปิด),2026-05-08,,0,0
D.0017__FL01__ร้านค้า_3,ต.0017 ร้านอาหาร 3 (ร้านอาหารไม่ปิด),2026-05-15,,0,0
D.0017__FL01__ร้านค้า_3,ต.0017 ร้านอาหาร 3 (ร้านอาหารไม่ปิด),2026-05-22,,0,0
D.0017__FL01__ร้านค้า_4,ต.0017 ตู้ ATM ธนาคารกรุงไทย,2026-01-02,1778.0,1778.0,0
D.0017__FL01__ร้านค้า_4,ต.0017 ตู้ ATM ธนาคารกรุงไทย,2026-01-09,1820.0,1820.0,42.0
D.0017__FL01__ร้านค้า_4,ต.0017 ตู้ ATM ธนาคารกรุงไทย,2026-01-16,1841.0,1841.0,21.0
D.0017__FL01__ร้านค้า_4,ต.0017 ตู้ ATM ธนาคารกรุงไทย,2026-01-23,1862.0,1862.0,21.0
D.0017__FL01__ร้านค้า_4,ต.0017 ตู้ ATM ธนาคารกรุงไทย,2026-01-30,1882.0,1882.0,20.0
D.0017__FL01__ร้านค้า_4,ต.0017 ตู้ ATM ธนาคารกรุงไทย,2026-02-06,1903.0,1903.0,21.0
D.0017__FL01__ร้านค้า_4,ต.0017 ตู้ ATM ธนาคารกรุงไทย,2026-02-13,1924.0,1924.0,21.0
D.0017__FL01__ร้านค้า_4,ต.0017 ตู้ ATM ธนาคารกรุงไทย,2026-02-20,1945.0,1945.0,21.0
D.0017__FL01__ร้านค้า_4,ต.0017 ตู้ ATM ธนาคารกรุงไทย,2026-02-27,1966.0,1966.0,21.0
D.0017__FL01__ร้านค้า_4,ต.0017 ตู้ ATM ธนาคารกรุงไทย,2026-03-06,1987.0,1987.0,21.0
D.0017__FL01__ร้านค้า_4,ต.0017 ตู้ ATM ธนาคารกรุงไทย,2026-03-13,2007.0,2007.0,20.0
D.0017__FL01__ร้านค้า_4,ต.0017 ตู้ ATM ธนาคารกรุงไทย,2026-03-20,2028.0,2028.0,21.0
D.0017__FL01__ร้านค้า_4,ต.0017 ตู้ ATM ธนาคารกรุงไทย,2026-03-27,2049.0,2049.0,21.0
D.0017__FL01__ร้านค้า_4,ต.0017 ตู้ ATM ธนาคารกรุงไทย,2026-04-03,2071.0,2071.0,22.0
D.0017__FL01__ร้านค้า_4,ต.0017 ตู้ ATM ธนาคารกรุงไทย,2026-04-10,2091.0,2091.0,20.0
D.0017__FL01__ร้านค้า_4,ต.0017 ตู้ ATM ธนาคารกรุงไทย,2026-04-17,2113.0,2113.0,22.0
D.0017__FL01__ร้านค้า_4,ต.0017 ตู้ ATM ธนาคารกรุงไทย,2026-04-24,2134.0,2134.0,21.0
D.0017__FL01__ร้านค้า_4,ต.0017 ตู้ ATM ธนาคารกรุงไทย,2026-05-01,2166.0,2166.0,32.0
D.0017__FL01__ร้านค้า_4,ต.0017 ตู้ ATM ธนาคารกรุงไทย,2026-05-08,2175.0,2175.0,9.0
D.0017__FL01__ร้านค้า_4,ต.0017 ตู้ ATM ธนาคารกรุงไทย,2026-05-15,2196.0,2196.0,21.0
D.0017__FL01__ร้านค้า_4,ต.0017 ตู้ ATM ธนาคารกรุงไทย,2026-05-22,2217.0,2217.0,21.0
D.0017__FL01__ร้านค้า_5,ต.0017 ร้านกาแฟ ใหม่,2026-01-02,1822.0,1822.0,0
D.0017__FL01__ร้านค้า_5,ต.0017 ร้านกาแฟ ใหม่,2026-01-09,1829.0,1829.0,7.0
D.0017__FL01__ร้านค้า_5,ต.0017 ร้านกาแฟ ใหม่,2026-01-16,1833.0,1833.0,4.0
D.0017__FL01__ร้านค้า_5,ต.0017 ร้านกาแฟ ใหม่,2026-01-23,1837.0,1837.0,4.0
D.0017__FL01__ร้านค้า_5,ต.0017 ร้านกาแฟ ใหม่,2026-01-30,1840.0,1840.0,3.0
D.0017__FL01__ร้านค้า_5,ต.0017 ร้านกาแฟ ใหม่,2026-02-06,1844.0,1844.0,4.0
D.0017__FL01__ร้านค้า_5,ต.0017 ร้านกาแฟ ใหม่,2026-02-13,1847.0,1847.0,3.0
D.0017__FL01__ร้านค้า_5,ต.0017 ร้านกาแฟ ใหม่,2026-02-20,1849.0,1849.0,2.0
D.0017__FL01__ร้านค้า_5,ต.0017 ร้านกาแฟ ใหม่,2026-02-27,1852.0,1852.0,3.0
D.0017__FL01__ร้านค้า_5,ต.0017 ร้านกาแฟ ใหม่,2026-03-06,1855.0,1855.0,3.0
D.0017__FL01__ร้านค้า_5,ต.0017 ร้านกาแฟ ใหม่,2026-03-13,1859.0,1859.0,4.0
D.0017__FL01__ร้านค้า_5,ต.0017 ร้านกาแฟ ใหม่,2026-03-20,1862.0,1862.0,3.0
D.0017__FL01__ร้านค้า_5,ต.0017 ร้านกาแฟ ใหม่,2026-03-27,1866.0,1866.0,4.0
D.0017__FL01__ร้านค้า_5,ต.0017 ร้านกาแฟ ใหม่,2026-04-03,1868.0,1868.0,2.0
D.0017__FL01__ร้านค้า_5,ต.0017 ร้านกาแฟ ใหม่,2026-04-10,1871.0,1871.0,3.0
D.0017__FL01__ร้านค้า_5,ต.0017 ร้านกาแฟ ใหม่,2026-04-17,1873.0,1873.0,2.0
D.0017__FL01__ร้านค้า_5,ต.0017 ร้านกาแฟ ใหม่,2026-04-24,1877.0,1877.0,4.0
D.0017__FL01__ร้านค้า_5,ต.0017 ร้านกาแฟ ใหม่,2026-05-01,1881.0,1881.0,4.0
D.0017__FL01__ร้านค้า_5,ต.0017 ร้านกาแฟ ใหม่,2026-05-08,1883.0,1883.0,2.0
D.0017__FL01__ร้านค้า_5,ต.0017 ร้านกาแฟ ใหม่,2026-05-15,1886.0,1886.0,3.0
D.0017__FL01__ร้านค้า_5,ต.0017 ร้านกาแฟ ใหม่,2026-05-22,1889.0,1889.0,3.0
T.0014__FL01__MDB,ท.0014 อาคาร ปฏิบัติการฝ่ายบำรุงรักษาไฟฟ้าและโยธา,2026-01-02,405344.0,405344.0,0
T.0014__FL01__MDB,ท.0014 อาคาร ปฏิบัติการฝ่ายบำรุงรักษาไฟฟ้าและโยธา,2026-01-09,406917.0,406917.0,1573.0
T.0014__FL01__MDB,ท.0014 อาคาร ปฏิบัติการฝ่ายบำรุงรักษาไฟฟ้าและโยธา,2026-01-16,407604.0,407604.0,687.0
T.0014__FL01__MDB,ท.0014 อาคาร ปฏิบัติการฝ่ายบำรุงรักษาไฟฟ้าและโยธา,2026-01-23,408489.0,408489.0,885.0
T.0014__FL01__MDB,ท.0014 อาคาร ปฏิบัติการฝ่ายบำรุงรักษาไฟฟ้าและโยธา,2026-01-30,409363.0,409363.0,874.0
T.0014__FL01__MDB,ท.0014 อาคาร ปฏิบัติการฝ่ายบำรุงรักษาไฟฟ้าและโยธา,2026-02-06,410299.0,410299.0,936.0
T.0014__FL01__MDB,ท.0014 อาคาร ปฏิบัติการฝ่ายบำรุงรักษาไฟฟ้าและโยธา,2026-02-13,411272.0,411272.0,973.0
T.0014__FL01__MDB,ท.0014 อาคาร ปฏิบัติการฝ่ายบำรุงรักษาไฟฟ้าและโยธา,2026-02-20,412245.0,412245.0,973.0
T.0014__FL01__MDB,ท.0014 อาคาร ปฏิบัติการฝ่ายบำรุงรักษาไฟฟ้าและโยธา,2026-02-27,413345.0,413345.0,1100.0
T.0014__FL01__MDB,ท.0014 อาคาร ปฏิบัติการฝ่ายบำรุงรักษาไฟฟ้าและโยธา,2026-03-06,414302.0,414302.0,957.0
T.0014__FL01__MDB,ท.0014 อาคาร ปฏิบัติการฝ่ายบำรุงรักษาไฟฟ้าและโยธา,2026-03-13,415448.0,415448.0,1146.0
T.0014__FL01__MDB,ท.0014 อาคาร ปฏิบัติการฝ่ายบำรุงรักษาไฟฟ้าและโยธา,2026-03-20,416566.0,416566.0,1118.0
T.0014__FL01__MDB,ท.0014 อาคาร ปฏิบัติการฝ่ายบำรุงรักษาไฟฟ้าและโยธา,2026-03-27,417663.0,417663.0,1097.0
T.0014__FL01__MDB,ท.0014 อาคาร ปฏิบัติการฝ่ายบำรุงรักษาไฟฟ้าและโยธา,2026-04-03,418754.55,418754.55,1091.55
T.0014__FL01__MDB,ท.0014 อาคาร ปฏิบัติการฝ่ายบำรุงรักษาไฟฟ้าและโยธา,2026-04-10,419804.0,419804.0,1049.45
T.0014__FL01__MDB,ท.0014 อาคาร ปฏิบัติการฝ่ายบำรุงรักษาไฟฟ้าและโยธา,2026-04-17,420551.0,420551.0,747.0
T.0014__FL01__MDB,ท.0014 อาคาร ปฏิบัติการฝ่ายบำรุงรักษาไฟฟ้าและโยธา,2026-04-24,421871.0,421871.0,1320.0
